"","V1","V2","V3","V4","V5"
"GOLGA6FP",1,NA,NA,NA,0
"SCARNA7",-1,NA,NA,NA,0
"KHDC3L",1,NA,NA,NA,0
"DCAF4L1",1,NA,NA,NA,0
"102724823",1,NA,NA,NA,0
"OR3A3",1,NA,NA,NA,0
"GHDC",1,NA,NA,NA,0
"SH2B2",1,NA,NA,NA,0
"LOC112268204",1,NA,NA,NA,0
"GOLGA6L6",1,-1,NA,NA,1
"ANKRD24",1,NA,NA,NA,0
"RLN1",1,NA,NA,NA,0
"CEP83-DT",1,NA,NA,NA,0
"LNROP",1,NA,NA,NA,0
"TAS2R41",1,NA,NA,NA,0
"FERD3L",1,NA,NA,NA,0
"PP12613",1,NA,NA,NA,0
"LOC105374608",1,NA,NA,NA,0
"KRTAP9-8",1,NA,NA,NA,0
"KRTAP17-1",1,NA,NA,NA,0
"XYLT2",1,NA,NA,NA,0
"LOC90246",1,NA,NA,NA,0
"MAGIX",1,NA,NA,NA,0
"TSPAN16",1,NA,NA,NA,0
"TMIGD2",1,1,NA,NA,0
"EPB41L4A-DT",1,NA,NA,NA,0
"APOA4",1,NA,NA,NA,0
"CELF3",1,NA,NA,NA,0
"RHBDF2",1,NA,NA,NA,0
"KRTAP9-1",1,NA,NA,NA,0
"PLEKHG6",1,NA,NA,NA,0
"SOX11",1,NA,NA,NA,0
"TFDP3",1,NA,NA,NA,0
"LCE3A",1,NA,NA,NA,0
"EPHA1",1,NA,NA,NA,0
"UROC1",1,NA,1,NA,0
"FAM226A",1,NA,NA,NA,0
"BIRC8",1,NA,NA,NA,0
"ANKLE1",1,NA,NA,NA,0
"H3-4",1,NA,NA,NA,0
"HEXIM2",1,NA,NA,NA,0
"LDC1P",1,NA,NA,NA,0
"LBX2-AS1",1,NA,NA,NA,0
"FAM106C",1,NA,NA,NA,0
"CDK3",1,NA,NA,NA,0
"LOC100131496",1,NA,NA,NA,0
"MARK2P9",1,NA,NA,NA,0
"OR7E37P",1,NA,NA,NA,0
"FAM226B",1,NA,NA,NA,0
"DPPA2P3",1,NA,NA,NA,0
"FAM138B",1,NA,NA,NA,0
"KLHDC7A",1,NA,NA,NA,0
"SPAAR",1,NA,NA,NA,0
"ASPRV1",1,NA,NA,NA,0
"SCN2B",1,NA,NA,NA,0
"TAF1L",1,NA,NA,NA,0
"TMEM114",1,NA,1,NA,0
"LHX4",1,NA,NA,NA,0
"FOXE1",1,NA,NA,NA,0
"TBC1D21",1,NA,NA,NA,0
"NCR2",1,NA,NA,NA,0
"DQX1",1,-1,NA,NA,1
"CSHL1",1,NA,NA,NA,0
"LINC02579",1,NA,NA,NA,0
"NBEAL2",1,NA,NA,NA,0
"UBE2MP1",1,NA,NA,NA,0
"CETN1",1,NA,NA,NA,0
"OR1M1",1,NA,NA,NA,0
"RGPD4-AS1",1,NA,NA,NA,0
"MAMSTR",1,NA,NA,NA,0
"NKX2-6",1,NA,NA,NA,0
"PAQR4",1,NA,NA,NA,0
"CDRT15L2",1,NA,NA,NA,0
"WDR83",1,NA,NA,NA,0
"PALM3",1,NA,NA,NA,0
"ELMO3",1,NA,1,NA,0
"SEC14L4",1,NA,NA,NA,0
"LINC00965",1,NA,NA,NA,0
"CNTFR",1,NA,NA,NA,0
"NOXO1",1,NA,NA,NA,0
"ARGFXP2",1,NA,NA,NA,0
"MKRN3",1,NA,NA,1,0
"MFSD13A",1,NA,NA,NA,0
"102723539",1,NA,NA,NA,0
"ELOA2",1,NA,NA,NA,0
"ELOVL2-AS1",1,NA,NA,NA,0
"LEISA1",1,NA,NA,NA,0
"USP17L2",1,NA,NA,NA,0
"KPLCE",1,NA,NA,NA,0
"FTMT",1,NA,NA,NA,0
"BAHCC1",1,NA,NA,NA,0
"MUC12-AS1",1,NA,NA,NA,0
"PKN3",1,NA,NA,NA,0
"MYADML2",1,-1,NA,NA,1
"C6orf15",1,-1,NA,NA,1
"CLDN34",1,NA,NA,NA,0
"ARHGAP11A-DT",1,NA,NA,NA,0
"OR4D1",1,NA,NA,NA,0
"NPW",1,NA,NA,NA,0
"BPIFB3",1,NA,NA,NA,0
"EPHA8",1,NA,NA,NA,0
"LOC105371567",1,NA,NA,NA,0
"PCDHB8",1,NA,NA,NA,0
"NPC1L1",1,NA,NA,NA,0
"ACTL7B",1,-1,NA,NA,1
"GPR150",1,NA,NA,NA,0
"CDRT15P2",1,NA,NA,NA,0
"PLEKHG4",1,NA,NA,NA,0
"DPPA5",1,NA,NA,NA,0
"TEDDM1",1,NA,NA,NA,0
"LOC101060341",1,NA,NA,NA,0
"PCDHB6",1,NA,NA,NA,0
"ZNF653",1,NA,NA,NA,0
"KRT33B",1,NA,NA,NA,0
"DUOX2",1,NA,NA,NA,0
"TMEM95",1,NA,NA,NA,0
"TARDBPP3",1,NA,NA,NA,0
"LINC00235",1,NA,NA,NA,0
"TREH",1,NA,NA,NA,0
"LCE1F",1,NA,NA,NA,0
"ST20-AS1",1,NA,NA,NA,0
"MYH3",1,NA,1,NA,0
"RPL10L",1,NA,NA,NA,0
"KRTAP9-2",1,NA,NA,NA,0
"PTMAP11",1,NA,NA,NA,0
"PIP5K1P1",1,NA,NA,NA,0
"HDDC3",1,NA,NA,NA,0
"RTL1",1,-1,NA,NA,1
"OR3A2",1,NA,NA,NA,0
"TUBB8",1,-1,NA,NA,1
"CHRND",1,NA,NA,NA,0
"SAE1P1",1,NA,NA,NA,0
"SYNJ2-IT1",1,NA,NA,NA,0
"ERVV-1",1,NA,NA,NA,0
"KRTAP2-4",1,NA,NA,NA,0
"ACTL7A",1,NA,NA,NA,0
"CFAP144P1",1,NA,NA,NA,0
"CXCR2P1",1,NA,NA,NA,0
"OR1F1",1,NA,NA,NA,0
"HMGB3P1",1,NA,NA,NA,0
"TSSK1B",1,NA,NA,NA,0
"CLDN24",1,NA,NA,NA,0
"OR2AE1",1,NA,NA,NA,0
"GH1",1,NA,NA,NA,0
"RPRM",1,NA,NA,NA,0
"KIF5A",1,NA,-1,NA,1
"ADM5",1,NA,NA,NA,0
"KRT33A",1,NA,NA,NA,0
"CABP7",1,NA,NA,NA,0
"LOC112694756",1,NA,NA,NA,0
"RTBDN",1,NA,NA,NA,0
"RLN2",1,NA,NA,NA,0
"IRF2BP1",1,NA,NA,NA,0
"SNORA70H",1,NA,NA,NA,0
"GPR119",1,NA,NA,NA,0
"RBFOX3",1,NA,NA,NA,0
"GOLGA8N",1,NA,NA,NA,0
"KIAA1671-AS1",1,NA,NA,NA,0
"MAS1L",1,NA,NA,NA,0
"SUMO1P1",1,NA,NA,NA,0
"IGF2",1,NA,NA,NA,0
"9220",1,NA,NA,NA,0
"SNRPD2P2",1,NA,NA,NA,0
"H3-7",1,NA,NA,NA,0
"UBL7-DT",1,NA,NA,NA,0
"KRTAP4-12",1,NA,NA,NA,0
"LOC100128770",1,NA,NA,NA,0
"GAPDHS",1,NA,NA,NA,0
"RNASE8",1,NA,-1,NA,1
"ST13P4",1,NA,NA,NA,0
"OR2T34",1,NA,NA,NA,0
"BIN3-IT1",1,NA,NA,NA,0
"INHBE",1,NA,NA,NA,0
"LOC105378691",1,NA,NA,NA,0
"LINC00852",1,NA,NA,NA,0
"LINC01144",1,NA,NA,NA,0
"CATSPERD",1,NA,NA,NA,0
"OR2T3",1,NA,NA,NA,0
"HDGFL1",1,NA,NA,NA,0
"PKDREJ",1,NA,NA,NA,0
"CLDN25",1,NA,NA,NA,0
"FOXR2",1,NA,NA,NA,0
"SEPTIN12",1,NA,NA,NA,0
"DCAF12L1",1,NA,NA,NA,0
"POU5F1B",1,NA,NA,NA,0
"B4GALNT1",1,NA,NA,NA,0
"AGRP",1,NA,NA,NA,0
"OR1I1",1,NA,NA,NA,0
"MARK2P21",1,NA,NA,NA,0
"RPL29P2",1,NA,NA,NA,0
"DPH3P1",1,NA,NA,NA,0
"MIR6850",1,NA,NA,NA,0
"OR1F2P",1,NA,NA,NA,0
"FAM181B",1,NA,NA,NA,0
"KCNE5",1,NA,NA,NA,0
"HASPIN",1,NA,NA,NA,0
"LRRC74B",1,-1,NA,NA,1
"WBP11P1",1,NA,NA,NA,0
"DNAH17-AS1",1,NA,NA,NA,0
"NHLRC1",1,NA,NA,NA,0
"FRAT1",1,NA,NA,NA,0
"FOXG1",1,NA,NA,NA,0
"GPR152",1,NA,NA,NA,0
"MAN1B1-DT",1,NA,NA,NA,0
"EXOC3L1",1,NA,NA,NA,0
"MGC12916",1,NA,NA,NA,0
"CCDC27",1,NA,NA,NA,0
"C1RL-AS1",1,NA,NA,NA,0
"FBXL6",1,NA,NA,NA,0
"MIR4713HG",1,NA,NA,NA,0
"KCNA10",1,NA,NA,NA,0
"IGBP1P1",1,NA,NA,NA,0
"ADAM11",1,NA,NA,NA,0
"WDR5CP",1,NA,NA,NA,0
"ZNHIT2",1,NA,NA,NA,0
"OR2V2",1,NA,NA,NA,0
"MKRN9P",1,NA,NA,NA,0
"ZMYND15",1,NA,NA,NA,0
"LOC105375313",1,NA,NA,NA,0
"UFD1-AS1",1,NA,NA,NA,0
"LOC100130992",1,NA,NA,NA,0
"PRECSIT",1,NA,NA,NA,0
"PPP1R2C",1,NA,NA,NA,0
"DNM1P41",1,NA,NA,NA,0
"H1-6",1,NA,NA,NA,0
"AMIGO3",1,NA,NA,NA,0
"HSD3BP4",1,NA,NA,NA,0
"SELENOKP3",1,NA,NA,NA,0
"OR10P1",1,NA,NA,NA,0
"LIN37",1,NA,NA,NA,0
"CDRT15",1,NA,NA,NA,0
"NKAPL",1,NA,NA,NA,0
"C8G",1,NA,NA,NA,0
"APOM",1,NA,NA,NA,0
"ACER1",1,NA,NA,NA,0
"KRTAP1-5",1,NA,NA,NA,0
"PRG1",1,NA,NA,NA,0
"OR7C2",1,NA,NA,NA,0
"H2AP",1,NA,NA,NA,0
"KRT34",1,NA,NA,NA,0
"SLITRK1",1,NA,NA,NA,0
"GNB3",1,-1,NA,NA,1
"LOC100289511",1,NA,NA,NA,0
"WFDC12",1,NA,NA,NA,0
"LOC100240734",1,NA,NA,NA,0
"PCK1",1,NA,NA,NA,0
"HHATL",1,-1,NA,NA,1
"CCDC184",1,NA,NA,NA,0
"LINC01777",1,NA,NA,NA,0
"LOC105376447",1,NA,NA,NA,0
"OR5AU1",1,NA,NA,NA,0
"UBE2L5",1,NA,NA,NA,0
"KBTBD11-AS1",1,NA,NA,NA,0
"MLC1",1,NA,NA,NA,0
"GRID2IP",1,NA,NA,NA,0
"FAM99A",1,NA,NA,NA,0
"LINC00244",1,NA,NA,NA,0
"SPATA31A6",1,NA,NA,NA,0
"HES5",1,NA,NA,NA,0
"ABCG4",1,NA,NA,NA,0
"USHBP1",1,NA,NA,NA,0
"LINC00460",1,NA,NA,NA,0
"CLPS",1,NA,NA,NA,0
"TFAP2A-AS1",1,NA,NA,NA,0
"GAMT",1,NA,NA,NA,0
"ENTPD2",1,-1,NA,NA,1
"OR4D2",1,NA,NA,NA,0
"GOLGA6L22",1,NA,NA,NA,0
"MAGEA3",1,NA,NA,NA,0
"DRD1",1,NA,NA,NA,0
"ARAP3",1,NA,NA,NA,0
"ITPRIP",1,NA,NA,NA,0
"INSM2",1,NA,NA,NA,0
"105379215",1,NA,NA,NA,0
"PAQR9",1,NA,NA,NA,0
"C3orf80",1,NA,NA,NA,0
"GOLGA8DP",1,NA,NA,NA,0
"OR7C1",1,NA,NA,NA,0
"LOC100506472",1,NA,NA,NA,0
"IL25",1,-1,NA,NA,1
"EIF2S3B",1,NA,NA,NA,0
"H2BC1",1,NA,NA,NA,0
"NR2C2AP",1,NA,NA,NA,0
"HTR6",1,NA,NA,NA,0
"PRM2",1,NA,NA,NA,0
"GMCL2",1,NA,NA,NA,0
"OR3A4P",1,NA,NA,NA,0
"CDCA5",1,NA,NA,NA,0
"PRR23A",1,NA,NA,NA,0
"TKTL2",1,NA,NA,NA,0
"LINC00226",1,NA,NA,NA,0
"CATSPER4",1,NA,NA,NA,0
"OR2T27",1,NA,NA,NA,0
"KRTAP4-4",1,NA,NA,NA,0
"FAM86B2",1,NA,NA,NA,0
"MOS",1,NA,NA,NA,0
"OR51D1",1,NA,NA,NA,0
"CSAG3",1,1,1,NA,0
"FKSG29",1,NA,NA,NA,0
"TEX13B",1,NA,NA,NA,0
"KDM4E",1,-1,NA,NA,1
"VSIG8",1,-1,NA,NA,1
"IFNL1",1,NA,NA,NA,0
"OC90",1,NA,NA,NA,0
"FBLL1",1,NA,NA,NA,0
"OR1B1",1,-1,NA,NA,1
"OR10S1",1,NA,NA,NA,0
"VSTM1",1,NA,NA,NA,0
"C22orf39",1,NA,NA,NA,0
"OR2S2",1,NA,NA,NA,0
"CCDC194",1,NA,NA,NA,0
"LLGL2",1,NA,NA,NA,0
"OR2B11",1,NA,NA,NA,0
"RBMXL2",1,NA,NA,NA,0
"GEMIN8P4",1,NA,NA,NA,0
"LINC02902",1,NA,NA,NA,0
"LOC646903",1,NA,NA,NA,0
"ANP32AP1",1,NA,NA,NA,0
"MATN4",1,NA,NA,NA,0
"LIME1",1,NA,NA,NA,0
"LRRC37A6P",1,NA,NA,NA,0
"ZPR1",1,NA,NA,NA,0
"OR9A2",1,NA,NA,NA,0
"H2AC1",1,NA,NA,NA,0
"KRT9",1,NA,NA,NA,0
"CCDC185",1,1,NA,NA,0
"MIR3171HG",1,NA,NA,NA,0
"OR6S1",1,NA,-1,NA,1
"PIN1P1",1,NA,NA,NA,0
"PLXNB3",1,-1,NA,NA,1
"CAMSAP3",1,NA,NA,NA,0
"KRTAP10-3",1,NA,NA,NA,0
"DOLK",1,NA,NA,NA,0
"MT1IP",1,NA,NA,NA,0
"KRTAP4-11",1,NA,NA,NA,0
"PDCD4-AS1",1,NA,NA,NA,0
"VENTXP1",1,NA,NA,NA,0
"APOL2",1,NA,NA,NA,0
"SLC25A45",1,NA,NA,NA,0
"ATOH7",1,NA,NA,NA,0
"E4F1",1,NA,NA,NA,0
"LOC107986794",1,NA,NA,NA,0
"ATP5MGL",1,NA,NA,NA,0
"IFITM4P",1,NA,NA,NA,0
"OR6W1P",1,NA,NA,NA,0
"ZCCHC13",1,NA,NA,NA,0
"FBXO41",1,NA,NA,NA,0
"IER5L",1,NA,NA,NA,0
"PYGM",1,NA,NA,NA,0
"H3-5",1,NA,NA,NA,0
"VENTXP7",1,NA,NA,NA,0
"SDC4P",1,NA,NA,NA,0
"NKAIN4",1,-1,NA,NA,1
"VHLL",1,-1,NA,NA,1
"SNORA70D",1,NA,NA,NA,0
"PNCK",1,-1,NA,NA,1
"DAB2IP",1,NA,NA,NA,0
"SNORA30",1,NA,NA,NA,0
"KRTAP23-1",1,-1,NA,NA,1
"C3orf22",1,NA,NA,NA,0
"CCNE1",1,NA,NA,NA,0
"PABPC1L2A",1,NA,NA,NA,0
"OR10G8",1,NA,NA,NA,0
"OR2T2",1,NA,NA,NA,0
"LRRC30",1,NA,NA,NA,0
"OR2Y1",1,NA,NA,NA,0
"OR7G2",1,NA,NA,NA,0
"KRTAP4-6",1,NA,NA,NA,0
"MIR6859-1",1,NA,NA,NA,0
"LYZL4",1,NA,1,NA,0
"KLHDC8A",1,NA,NA,NA,0
"HNRNPA3P1",1,NA,NA,NA,0
"GPR101",1,NA,NA,NA,0
"TEDC2-AS1",1,NA,NA,NA,0
"PARTICL",1,NA,NA,NA,0
"APCS",1,NA,NA,NA,0
"HES2",1,NA,NA,NA,0
"LINC00115",1,NA,NA,NA,0
"CSH1",1,-1,NA,NA,1
"OR52K2",1,NA,NA,NA,0
"ERICH4",1,NA,NA,NA,0
"SLC20A1-DT",1,NA,NA,NA,0
"OR2W3",1,NA,NA,NA,0
"H4C7",1,NA,NA,NA,0
"TAS2R60",1,NA,NA,NA,0
"CCDC106",1,NA,NA,NA,0
"TAS2R40",1,NA,NA,NA,0
"SLC9A7P1",1,NA,NA,NA,0
"SDCBP2",1,NA,NA,NA,0
"CIBAR1P2",1,NA,NA,NA,0
"GGT2P",1,NA,NA,NA,0
"FKBP1A-SDCBP2",1,NA,NA,NA,0
"OR10C1",1,NA,NA,NA,0
"OR10G9",1,NA,NA,NA,0
"USP17L6P",1,NA,NA,NA,0
"KRTAP2-1",1,NA,NA,NA,0
"BARX1",1,NA,NA,NA,0
"FFAR3",1,NA,-1,NA,1
"ANP32D",1,NA,NA,NA,0
"TMEM191C",1,NA,NA,NA,0
"AKR7A2P1",1,NA,NA,NA,0
"DDX41",1,NA,NA,NA,0
"DUSP21",1,NA,NA,NA,0
"LINC00494",1,NA,NA,NA,0
"HSD17B1-AS1",1,NA,NA,NA,0
"TMEM200C",1,NA,NA,NA,0
"DCAF8L2",1,NA,NA,NA,0
"MTRNR2L4",1,NA,NA,NA,0
"HSD17B1",1,NA,NA,NA,0
"VN1R4",1,NA,NA,NA,0
"SARS2",1,NA,NA,NA,0
"KRT10",1,NA,NA,NA,0
"CALML3",1,-1,NA,NA,1
"SPDYE1",1,NA,NA,NA,0
"LOC105379476",1,NA,NA,NA,0
"SLC16A8",1,NA,NA,NA,0
"MIR600HG",1,NA,NA,NA,0
"ZNF534",1,NA,NA,NA,0
"OR1L6",1,NA,NA,NA,0
"GRK6P1",1,NA,NA,NA,0
"NUP210L",1,NA,NA,NA,0
"MIR6859-3",1,NA,NA,NA,0
"FAM47B",1,NA,NA,NA,0
"LOC105372842",1,NA,NA,NA,0
"OR52I2",1,NA,NA,NA,0
"LOC100996662",1,NA,NA,NA,0
"RPL13P5",1,NA,NA,NA,0
"TMEM262",1,NA,NA,NA,0
"ACBD4",1,NA,NA,NA,0
"RTEL1-TNFRSF6B",1,NA,NA,NA,0
"SEMA7A",1,NA,NA,NA,0
"LINC02113",1,NA,NA,NA,0
"OR4D5",1,NA,NA,NA,0
"OR52N2",1,NA,NA,NA,0
"DDI1",1,NA,NA,NA,0
"YBX3P1",1,NA,NA,NA,0
"C17orf100",1,NA,NA,NA,0
"DLG5-AS1",1,NA,NA,NA,0
"PRAM1",1,NA,NA,NA,0
"RNF26",1,NA,NA,NA,0
"TRAPPC14",1,NA,NA,NA,0
"PITPNM2",1,NA,NA,NA,0
"PPP1R13B-DT",1,NA,NA,NA,0
"LINC02280",1,NA,NA,NA,0
"MAGEE2",1,NA,NA,NA,0
"OR7D4",1,NA,NA,NA,0
"POU5F1P3",1,NA,NA,NA,0
"TAS2R38",1,NA,NA,NA,0
"RAC3",1,NA,NA,NA,0
"ICAM4",1,NA,NA,NA,0
"OR6F1",1,NA,NA,NA,0
"HCG4B",1,NA,NA,NA,0
"RPL23AP64",1,NA,NA,NA,0
"LINC03027",1,NA,NA,NA,0
"PIGW",1,NA,NA,NA,0
"LOC105378347",1,NA,NA,NA,0
"POM121L12",1,NA,NA,NA,0
"KRTAP4-5",1,NA,NA,NA,0
"SLC25A2",1,NA,NA,NA,0
"MSX2P1",1,NA,NA,NA,0
"DND1",1,NA,NA,NA,0
"LCE1A",1,NA,NA,NA,0
"AA06",1,NA,NA,NA,0
"PPM1N",1,NA,NA,NA,0
"ALPG",1,NA,NA,NA,0
"SNORA71E",1,NA,NA,NA,0
"NACA4P",1,NA,NA,NA,0
"B3GAT1",1,NA,NA,NA,0
"THOC6",1,NA,NA,NA,0
"PIF1",1,NA,NA,NA,0
"KRTAP1-1",1,NA,NA,NA,0
"OR1N2",1,NA,NA,NA,0
"CHRNA7",1,NA,NA,NA,0
"PPP3R2",1,NA,NA,NA,0
"SOWAHB",1,NA,NA,NA,0
"PWRN2",1,NA,NA,NA,0
"SCN3B",1,NA,NA,NA,0
"DHRS2",1,NA,NA,NA,0
"CALML3-AS1",1,NA,NA,NA,0
"MAGEB4",1,NA,NA,NA,0
"LY6G5B",1,NA,NA,NA,0
"MIR4658",1,NA,NA,NA,0
"RPH3A",1,NA,NA,NA,0
"DOCK8-AS1",1,NA,NA,NA,0
"BCAR3-AS1",1,NA,NA,NA,0
"PCDHB11",1,NA,NA,NA,0
"APBB1",1,NA,NA,NA,0
"MSTO2P",1,NA,NA,NA,0
"TBC1D26-AS1",1,NA,NA,NA,0
"HSD3B1",1,NA,NA,NA,0
"LOC105378433",1,NA,NA,NA,0
"RACGAP1P1",1,NA,NA,NA,0
"GTSE1",1,NA,NA,NA,0
"PISRT1",1,NA,NA,NA,0
"OR4S1",1,NA,NA,NA,0
"FAM180B",1,NA,NA,NA,0
"SNORD15B",-1,NA,NA,NA,0
"ZNF526",1,NA,NA,NA,0
"LOC100130673",1,NA,NA,NA,0
"MGC2889",1,NA,NA,NA,0
"OR5B21",1,NA,NA,NA,0
"IL24",1,NA,NA,NA,0
"LOC728739",1,NA,NA,NA,0
"NTN5",1,NA,NA,NA,0
"LOC643406",1,NA,NA,NA,0
"OR9I1",1,NA,NA,NA,0
"RADIL",1,NA,NA,NA,0
"OR3A1",1,NA,NA,NA,0
"SPATA31A3",1,NA,NA,NA,0
"RSPO1",1,NA,NA,NA,0
"SDHAF1",1,NA,NA,NA,0
"PNMT",1,NA,NA,NA,0
"IL36RN",1,-1,NA,NA,1
"GALP",1,1,NA,NA,0
"SPATA31A7",1,-1,NA,NA,1
"MRGPRX4",1,NA,NA,NA,0
"LOC100132062",1,NA,NA,NA,0
"POM121L8P",1,NA,NA,NA,0
"RPL13AP3",1,NA,NA,NA,0
"OR52B2",1,NA,NA,NA,0
"IFT122P3",1,NA,NA,NA,0
"DCAF4L2",1,NA,NA,NA,0
"LOC100272217",1,NA,NA,NA,0
"CDRT15P3",1,NA,NA,NA,0
"283174",1,NA,NA,NA,0
"RNF5P1",1,NA,NA,NA,0
"OR2T1",1,NA,NA,NA,0
"HPYR1",1,NA,NA,NA,0
"ZGLP1",1,NA,1,NA,0
"LOC101929599",1,NA,NA,NA,0
"SLC25A51P1",1,NA,NA,NA,0
"KRTAP4-8",1,NA,NA,NA,0
"PCDHB18P",1,NA,NA,NA,0
"SLC7A10",1,NA,NA,NA,0
"OR4C46",1,NA,NA,NA,0
"OR1G1",1,NA,NA,NA,0
"CHRNG",1,NA,NA,NA,0
"MYH7",1,NA,NA,NA,0
"DRD5P2",1,NA,NA,NA,0
"CEACAM18",1,NA,NA,NA,0
"SIGLEC8",1,NA,NA,NA,0
"OR2T12",1,NA,NA,NA,0
"LSP1P4",1,NA,NA,NA,0
"ERC2-IT1",1,NA,NA,NA,0
"SNAPC2",1,NA,NA,NA,0
"ALDOA",1,NA,NA,-1,1
"INAFM1",1,NA,NA,NA,0
"NR1I2",1,NA,NA,NA,0
"LILRA1",1,NA,NA,NA,0
"CXorf65",1,NA,NA,NA,0
"AWAT1",1,NA,NA,NA,0
"SSX5",1,-1,NA,NA,1
"SLC4A1",1,NA,NA,NA,0
"ACTBL2",1,NA,NA,NA,0
"LOC107985079",1,NA,NA,NA,0
"SPHK1",1,NA,NA,NA,0
"APOBR",1,NA,NA,NA,0
"NEURL4",1,NA,NA,NA,0
"ARHGAP36",1,NA,NA,NA,0
"TEAD3",1,NA,NA,NA,0
"OR10G3",1,NA,NA,NA,0
"SLC34A1",1,-1,NA,NA,1
"OR5P3",1,NA,1,NA,0
"RPAP3-DT",1,NA,NA,NA,0
"LOC148696",1,NA,NA,NA,0
"ATP2A1",1,NA,NA,NA,0
"CRIP3",1,NA,NA,NA,0
"LLGL1",1,-1,NA,NA,1
"LOC105378590",1,NA,NA,NA,0
"DCAF12L2",1,NA,NA,NA,0
"RPS26P11",1,NA,NA,NA,0
"ZNF414",1,NA,NA,NA,0
"LMNTD2",1,NA,NA,NA,0
"TMEM191B",1,NA,NA,NA,0
"RASAL2-AS1",1,NA,NA,NA,0
"LOC101060524",1,NA,NA,NA,0
"MAGEE1",1,NA,NA,NA,0
"KMT2B",1,NA,NA,NA,0
"ACTG1P20",1,NA,NA,NA,0
"RIMBP3B",1,1,NA,NA,0
"KIF9-AS1",1,NA,NA,NA,0
"KCND1",1,NA,NA,NA,0
"ZNF80",1,NA,NA,NA,0
"LINC01721",1,NA,NA,NA,0
"IZUMO4",1,NA,NA,NA,0
"LOC105378106",1,NA,NA,NA,0
"PECAM1",1,NA,-1,NA,1
"HIRIP3",1,NA,NA,NA,0
"TMEM270",1,-1,NA,NA,1
"MIR6859-4",1,NA,NA,NA,0
"107986532",1,NA,NA,NA,0
"PSRC1",1,NA,NA,NA,0
"CHST12",1,NA,NA,NA,0
"TGM7",1,NA,1,NA,0
"LOC107987137",1,NA,NA,NA,0
"OR1D5",1,NA,NA,NA,0
"STAR",1,NA,NA,NA,0
"RNASE10",1,NA,NA,NA,0
"OR8A1",1,NA,NA,NA,0
"ATXN3L",1,NA,NA,NA,0
"SPDYE2",1,NA,NA,NA,0
"MTRNR2L10",1,NA,NA,NA,0
"112268188",1,NA,NA,NA,0
"CTSV",1,NA,NA,NA,0
"SNORA36C",1,NA,NA,NA,0
"KRTAP4-7",1,-1,NA,NA,1
"S100A8",1,NA,NA,NA,0
"SLC29A4",1,NA,NA,NA,0
"KRTAP5-1",1,-1,NA,NA,1
"THPO",1,NA,NA,NA,0
"PCDHB1",1,NA,NA,NA,0
"LIPE-AS1",1,NA,NA,NA,0
"FAM99B",1,NA,NA,NA,0
"ADAM30",1,NA,NA,NA,0
"OBP2A",1,NA,NA,NA,0
"PERM1",1,NA,NA,NA,0
"OR10G7",1,NA,NA,NA,0
"OR8B8",1,NA,NA,NA,0
"LINC02802",1,NA,NA,NA,0
"LRRC2-AS1",1,NA,NA,NA,0
"LOC100652833",1,NA,NA,NA,0
"TEN1-CDK3",1,NA,NA,NA,0
"OR2H2",1,NA,NA,NA,0
"GOLGA8CP",1,NA,NA,NA,0
"INPP5J",1,NA,1,NA,0
"ARIH2OS",1,NA,NA,NA,0
"TAAR5",1,NA,NA,NA,0
"LINC01456",1,NA,NA,NA,0
"OR2T35",1,NA,NA,NA,0
"TMEM147-AS1",1,NA,NA,NA,0
"ZNF687",1,NA,NA,NA,0
"NEUROG3",1,1,NA,NA,0
"BRD1",1,NA,NA,NA,0
"SLC22A14",1,NA,NA,NA,0
"BFSP2-AS1",1,NA,NA,NA,0
"C6orf226",1,NA,NA,NA,0
"LINC00518",1,NA,NA,NA,0
"HGH1",1,NA,NA,NA,0
"OR7G1",1,NA,NA,NA,0
"POU3F2",1,NA,NA,NA,0
"SLC2A5",1,NA,NA,NA,0
"LINC01500",1,NA,NA,NA,0
"SPATA31C2",1,NA,NA,NA,0
"TRIM65",1,NA,NA,NA,0
"MIR6859-2",1,NA,NA,NA,0
"KRT78",1,-1,NA,NA,1
"LOC112267855",1,NA,NA,NA,0
"DDX53",1,-1,NA,NA,1
"EVI5L",1,NA,NA,NA,0
"DGCR11",1,NA,NA,NA,0
"GPR27",1,NA,NA,NA,0
"LINC00934",1,NA,NA,NA,0
"KIF2B",1,NA,NA,NA,0
"PPIAL4E",1,NA,NA,NA,0
"KRTAP11-1",1,NA,1,NA,0
"OR10A3",1,NA,NA,NA,0
"CRIPTO3",1,NA,NA,NA,0
"DNAJC4",1,NA,NA,NA,0
"OR10J1",1,-1,NA,NA,1
"VN1R5",1,NA,NA,NA,0
"OR2T4",1,NA,NA,NA,0
"ASCL4",1,NA,NA,NA,0
"IRS4",1,NA,NA,NA,0
"ACTRT1",1,NA,NA,NA,0
"FUT3",1,NA,NA,NA,0
"LOC100507547",1,NA,NA,NA,0
"FHL3",1,NA,NA,NA,0
"UBE2DNL",1,NA,NA,NA,0
"VN1R2",1,NA,NA,NA,0
"PCDHB13",1,NA,NA,NA,0
"REEP4",1,NA,NA,NA,0
"KRTAP5-2",1,NA,NA,NA,0
"MSI1",1,-1,NA,NA,1
"CLCN6",1,NA,NA,NA,0
"PAX6-AS1",1,NA,NA,NA,0
"KRTAP9-3",1,NA,NA,NA,0
"LINC01915",1,NA,NA,NA,0
"CLCN1",1,NA,NA,NA,0
