"","study_1","study_2","study_3","study_4"
"ERP44",0.589094188963293,0,0,0.808064376476083
"WNT2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"KCNS3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SYTL4",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SLC22A16",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"GLUD1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"BEND3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"PROK1",0.589094188963293,0,0,0.808064376476083
"CPEB2",0.53961814226692,0.487388851657797,0.686486975707545,0
"107983979",1,0,0,0
"TMEM161B-DT",1,0,0,0
"KCNA1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ASB16",0.53961814226692,0.487388851657797,0.686486975707545,0
"PPP2R1A",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"P4HA2",0.53961814226692,0.487388851657797,0.686486975707545,0
"GNAI2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"FNIP1",0.53961814226692,0.487388851657797,0.686486975707545,0
"TMEM238L",0.53961814226692,0.487388851657797,0.686486975707545,0
"ZNF674-AS1",1,0,0,0
"107983971",1,0,0,0
"GNG7",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LINC00639",1,0,0,0
"C2CD2",0.53961814226692,0.487388851657797,0.686486975707545,0
"HVCN1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"NEFM",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"FAM163A",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC102724322",1,0,0,0
"LINC01305",1,0,0,0
"UBALD1",0.53961814226692,0.487388851657797,0.686486975707545,0
"MRPL16",0.53961814226692,0.487388851657797,0.686486975707545,0
"HDGFL3",0.53961814226692,0.487388851657797,0.686486975707545,0
"SVIL",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"RPS13",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"PPP1R3C",1,0,0,0
"GPR75",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ZCWPW1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TSPAN12",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"BCAR3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ZBTB46-AS1",1,0,0,0
"SERPIND1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ZNF354C",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CDH5",0.53961814226692,0.487388851657797,0.686486975707545,0
"MIR6075",1,0,0,0
"FZD5",0.589094188963293,0,0,0.808064376476083
"MLLT3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"FAM229B",0.53961814226692,0.487388851657797,0.686486975707545,0
"GALM",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CDK11B",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CKMT2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"MUCL1",0.53961814226692,0.487388851657797,0.686486975707545,0
"CTSG",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"FUT1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SHISA8",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"RELA",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"NDUFC1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CCDC198",0.53961814226692,0.487388851657797,0.686486975707545,0
"ANO3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ZSCAN29",0.53961814226692,0.487388851657797,0.686486975707545,0
"PPEF1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC105371475",1,0,0,0
"ABT1",0.589094188963293,0,0,0.808064376476083
"ATMIN",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SPRN",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"105376678",1,0,0,0
"NFIC",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LIAT1",1,0,0,0
"KRT40",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"BLTP2",1,0,0,0
"RIT1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ELF4",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"EEF1AKMT1",0.53961814226692,0.487388851657797,0.686486975707545,0
"RAB31",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"C1GALT1C1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CHST9",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"DMTN",0.53961814226692,0.487388851657797,0.686486975707545,0
"SERPINB9-AS1",1,0,0,0
"HMSD",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"KRT35",0.520060220985952,0.469723928914653,0,0.713370028213286
"GZMB",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ERCC2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SLC43A3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TM4SF19-AS1",1,0,0,0
"ZNF324B",0.53961814226692,0.487388851657797,0.686486975707545,0
"ZNF280C",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"OSR1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"PACS1",0.53961814226692,0.487388851657797,0.686486975707545,0
"MFSD2A",0.53961814226692,0.487388851657797,0.686486975707545,0
"CECR7",0.589094188963293,0,0,0.808064376476083
"ITPKC",0.53961814226692,0.487388851657797,0.686486975707545,0
"RBM22",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"NKAPP1",0.589094188963293,0,0,0.808064376476083
"PDCL3",0.53961814226692,0.487388851657797,0.686486975707545,0
"PDHB",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"EHBP1-AS1",1,0,0,0
"GARIN2",1,0,0,0
"TRAF3IP1",0.53961814226692,0.487388851657797,0.686486975707545,0
"HARS1",1,0,0,0
"TCTN3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SPINT2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TAFA3",1,0,0,0
"LOC102724058",1,0,0,0
"NAT10",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"105369487",1,0,0,0
"CHCT1",1,0,0,0
"DOP1B",0.53961814226692,0.487388851657797,0.686486975707545,0
"SCIN",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC105374594",1,0,0,0
"CHD1L",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"IMPA2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"DCTN3",0.53961814226692,0.487388851657797,0.686486975707545,0
"ACOT1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"IGHM",1,0,0,0
"RHOV",0.589094188963293,0,0,0.808064376476083
"LOC112268015",1,0,0,0
"ERAP1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TMX4",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC105377039",1,0,0,0
"CALHM2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"S100G",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"PAK2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SERPINA9",0.53961814226692,0.487388851657797,0.686486975707545,0
"GOLPH3L",0.53961814226692,0.487388851657797,0.686486975707545,0
"ADGRA2",0.53961814226692,0.487388851657797,0.686486975707545,0
"MB21D2",0.589094188963293,0,0,0.808064376476083
"FSTL4",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SHPK",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"RAC2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LINC03117",1,0,0,0
"RPL15",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TBP",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SLCO1B7",0.53961814226692,0.487388851657797,0.686486975707545,0
"ORC3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"UBE2L3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CAT",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"APBB2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"USP32P3",1,0,0,0
"MBOAT4",0.53961814226692,0.487388851657797,0.686486975707545,0
"SYT12",0.53961814226692,0.487388851657797,0.686486975707545,0
"ZSCAN2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TRAPPC13",0.53961814226692,0.487388851657797,0.686486975707545,0
"ARHGAP31",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"RBM8A",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"MED1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"F13A1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LAT",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"FBXO8",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"105374808",1,0,0,0
"BBS12",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"KIFC3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"FBXO38",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"MGST3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"KPNB1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ARG1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CLEC12B",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC102723786",1,0,0,0
"BAG5",0.53961814226692,0.487388851657797,0.686486975707545,0
"STING1",1,0,0,0
"IRAK2",0.589094188963293,0,0,0.808064376476083
"SEMA4D",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ATP6V1E1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LIPI",0.53961814226692,0.487388851657797,0.686486975707545,0
"CNTN3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"MCMBP",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"YAF2",0.53961814226692,0.487388851657797,0.686486975707545,0
"ECHDC2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"H3C2",1,0,0,0
"PIGK",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"AQR",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"PRELP",0.589094188963293,0,0,0.808064376476083
"CLTCL1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"NORAD",1,0,0,0
"MEAK7",0.53961814226692,0.487388851657797,0.686486975707545,0
"H2AZ2",1,0,0,0
"PYM1",0.53961814226692,0.487388851657797,0.686486975707545,0
"ZNF362",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"HOXC8",0.589094188963293,0,0,0.808064376476083
"DNAJC16",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"NAT1",0.53961814226692,0.487388851657797,0.686486975707545,0
"AR",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"EVA1C",0.53961814226692,0.487388851657797,0.686486975707545,0
"NRG2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TMEM104",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SKA1",0.53961814226692,0.487388851657797,0.686486975707545,0
"BMP4",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"PARD3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SHKBP1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ENPP5",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"GNRH1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"FRG1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"FAM124A",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ABCB11",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SRPX",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TMEM168",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"DPP8",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"NAAA",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CATIP",0.53961814226692,0.487388851657797,0.686486975707545,0
"PNLIP",0.589094188963293,0,0,0.808064376476083
"MAP7",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SAMM50",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"MAN2C1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SOX10",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"FKRP",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"MCM4",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC105369164",1,0,0,0
"AKAP11",0.589094188963293,0,0,0.808064376476083
"PDE12",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"DGKB",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SLC26A8",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CSNK1G1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"BPIFB1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"DNA2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"GPR158",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"DNAI3",1,0,0,0
"PRODH",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"FECH",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ASNSD1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"EPB41L4A",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"PROCR",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SEMA5B",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"DNAJC18",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ZBTB38",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"FMNL1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"POU2F2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"USH1G",0.589094188963293,0,0,0.808064376476083
"GGCX",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TCF21",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"YWHAE",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CDR1",0.589094188963293,0,0,0.808064376476083
"ANKRD42",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SPATA18",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TUBB3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"OLFML2B",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SERPINF2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"S100A10",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"AGFG1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"DPF3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LAMP3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"MIR210HG",1,0,0,0
"HNRNPK",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"GMEB2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LRRC19",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"HIF1A",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CER1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"FBRSL1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"DDX46",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC105375805",1,0,0,0
"HMX3",1,0,0,0
"AAMDC",0.53961814226692,0.487388851657797,0.686486975707545,0
"MEP1A",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ROBO1",0.53961814226692,0.487388851657797,0.686486975707545,0
"LNPEP",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"PRR20B",0.589094188963293,0,0,0.808064376476083
"ABCC3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SLC6A8",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TCAF2P1",1,0,0,0
"ZNF385D",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"EIF4ENIF1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"STAB2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"PCARE",0.53961814226692,0.487388851657797,0.686486975707545,0
"TAS1R2",1,0,0,0
"ITGA2",0.53961814226692,0.487388851657797,0.686486975707545,0
"SMIM10L2B",1,0,0,0
"NCAM1-AS1",1,0,0,0
"PID1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"PLEKHG5",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC107984655",1,0,0,0
"HOXD8",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"AKR1C4",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"MORF4L1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LINC01091",1,0,0,0
"PIK3CG",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
